dteday,year_month,day_name,season,casual,registered,cnt
2012-07-14,2012-07,Sat,fall,9,31,40
2012-07-14,2012-07,Sat,fall,3,6,9
2012-07-14,2012-07,Sat,fall,0,5,5
2012-07-14,2012-07,Sat,fall,6,29,35
2012-07-14,2012-07,Sat,fall,7,41,48
2012-07-14,2012-07,Sat,fall,33,118,151
2012-07-14,2012-07,Sat,fall,82,200,282
2012-07-14,2012-07,Sat,fall,123,278,401
2012-07-14,2012-07,Sat,fall,143,296,439
2012-07-14,2012-07,Sat,fall,181,318,499
2012-07-14,2012-07,Sat,fall,219,372,591
2012-07-14,2012-07,Sat,fall,269,363,632
2012-07-14,2012-07,Sat,fall,243,317,560
2012-07-14,2012-07,Sat,fall,226,340,566
2012-07-14,2012-07,Sat,fall,199,259,458
2012-07-14,2012-07,Sat,fall,108,243,351
2012-07-14,2012-07,Sat,fall,156,275,431
2012-07-14,2012-07,Sat,fall,101,255,356
2012-07-14,2012-07,Sat,fall,69,200,269
2012-07-14,2012-07,Sat,fall,65,160,225
2012-07-14,2012-07,Sat,fall,55,156,211
2012-07-15,2012-07,Sun,fall,40,147,187
2012-07-15,2012-07,Sun,fall,49,119,168
2012-07-15,2012-07,Sun,fall,29,86,115
2012-07-15,2012-07,Sun,fall,15,42,57
2012-07-15,2012-07,Sun,fall,8,11,19
2012-07-15,2012-07,Sun,fall,2,7,9
2012-07-15,2012-07,Sun,fall,6,9,15
2012-07-15,2012-07,Sun,fall,17,30,47
2012-07-15,2012-07,Sun,fall,37,96,133
2012-07-15,2012-07,Sun,fall,58,163,221
2012-07-15,2012-07,Sun,fall,141,241,382
2012-07-15,2012-07,Sun,fall,170,281,451
2012-07-15,2012-07,Sun,fall,153,336,489
2012-07-15,2012-07,Sun,fall,171,309,480
2012-07-15,2012-07,Sun,fall,162,314,476
2012-07-15,2012-07,Sun,fall,182,307,489
2012-07-15,2012-07,Sun,fall,152,343,495
2012-07-15,2012-07,Sun,fall,122,314,436
2012-07-15,2012-07,Sun,fall,84,228,312
2012-07-15,2012-07,Sun,fall,109,203,312
2012-07-15,2012-07,Sun,fall,95,199,294
2012-07-15,2012-07,Sun,fall,59,164,223
2012-07-15,2012-07,Sun,fall,34,96,130
2012-07-15,2012-07,Sun,fall,25,66,91
2012-07-16,2012-07,Mon,fall,11,32,43
2012-07-16,2012-07,Mon,fall,1,10,11
2012-07-16,2012-07,Mon,fall,4,11,15
2012-07-16,2012-07,Mon,fall,2,4,6
2012-07-16,2012-07,Mon,fall,1,11,12
2012-07-16,2012-07,Mon,fall,10,40,50
2012-07-16,2012-07,Mon,fall,8,132,140
2012-07-16,2012-07,Mon,fall,24,459,483
2012-07-16,2012-07,Mon,fall,48,619,667
2012-07-16,2012-07,Mon,fall,51,297,348
2012-07-16,2012-07,Mon,fall,69,117,186
2012-07-16,2012-07,Mon,fall,57,125,182
2012-07-16,2012-07,Mon,fall,79,158,237
2012-07-16,2012-07,Mon,fall,63,176,239
2012-07-16,2012-07,Mon,fall,53,159,212
2012-07-16,2012-07,Mon,fall,61,176,237
2012-07-16,2012-07,Mon,fall,77,309,386
2012-07-16,2012-07,Mon,fall,86,669,755
2012-07-16,2012-07,Mon,fall,97,697,794
2012-07-16,2012-07,Mon,fall,92,503,595
2012-07-16,2012-07,Mon,fall,66,388,454
2012-07-16,2012-07,Mon,fall,45,283,328
2012-07-16,2012-07,Mon,fall,56,228,284
2012-07-16,2012-07,Mon,fall,27,139,166
2012-07-17,2012-07,Tue,fall,10,43,53
2012-07-17,2012-07,Tue,fall,4,21,25
2012-07-17,2012-07,Tue,fall,1,6,7
2012-07-17,2012-07,Tue,fall,0,3,3
2012-07-17,2012-07,Tue,fall,0,7,7
2012-07-17,2012-07,Tue,fall,7,31,38
2012-07-17,2012-07,Tue,fall,16,197,213
2012-07-17,2012-07,Tue,fall,26,500,526
2012-07-17,2012-07,Tue,fall,43,618,661
2012-07-17,2012-07,Tue,fall,32,288,320
2012-07-17,2012-07,Tue,fall,37,122,159
2012-07-17,2012-07,Tue,fall,60,146,206
2012-07-17,2012-07,Tue,fall,80,174,254
2012-07-17,2012-07,Tue,fall,53,168,221
2012-07-17,2012-07,Tue,fall,54,160,214
2012-07-17,2012-07,Tue,fall,57,187,244
2012-07-17,2012-07,Tue,fall,64,317,381
2012-07-17,2012-07,Tue,fall,95,675,770
2012-07-17,2012-07,Tue,fall,60,712,772
2012-07-17,2012-07,Tue,fall,69,478,547
2012-07-17,2012-07,Tue,fall,52,375,427
2012-07-17,2012-07,Tue,fall,50,283,333
2012-07-17,2012-07,Tue,fall,29,215,244
2012-07-17,2012-07,Tue,fall,22,139,161
2012-07-18,2012-07,Wed,fall,8,45,53
2012-07-18,2012-07,Wed,fall,2,14,16
2012-07-18,2012-07,Wed,fall,3,5,8
2012-07-18,2012-07,Wed,fall,2,2,4
2012-07-18,2012-07,Wed,fall,0,6,6
2012-07-18,2012-07,Wed,fall,5,41,46
2012-07-18,2012-07,Wed,fall,10,152,162
2012-07-18,2012-07,Wed,fall,23,472,495
2012-07-18,2012-07,Wed,fall,55,624,679
2012-07-18,2012-07,Wed,fall,44,253,297
2012-07-18,2012-07,Wed,fall,39,99,138
2012-07-18,2012-07,Wed,fall,47,136,183
2012-07-18,2012-07,Wed,fall,36,166,202
2012-07-18,2012-07,Wed,fall,49,154,203
2012-07-18,2012-07,Wed,fall,54,116,170
2012-07-18,2012-07,Wed,fall,42,152,194
2012-07-18,2012-07,Wed,fall,34,190,224
2012-07-18,2012-07,Wed,fall,35,335,370
2012-07-18,2012-07,Wed,fall,63,580,643
2012-07-18,2012-07,Wed,fall,78,438,516
2012-07-18,2012-07,Wed,fall,56,310,366
2012-07-18,2012-07,Wed,fall,53,266,319
2012-07-18,2012-07,Wed,fall,42,246,288
2012-07-18,2012-07,Wed,fall,19,112,131
2012-07-19,2012-07,Thu,fall,16,50,66
2012-07-19,2012-07,Thu,fall,6,19,25
2012-07-19,2012-07,Thu,fall,0,7,7
2012-07-19,2012-07,Thu,fall,1,4,5
2012-07-19,2012-07,Thu,fall,0,8,8
2012-07-19,2012-07,Thu,fall,5,35,40
2012-07-19,2012-07,Thu,fall,8,144,152
2012-07-19,2012-07,Thu,fall,23,450,473
2012-07-19,2012-07,Thu,fall,32,625,657
2012-07-19,2012-07,Thu,fall,36,282,318
2012-07-19,2012-07,Thu,fall,41,157,198
2012-07-19,2012-07,Thu,fall,54,162,216
2012-07-19,2012-07,Thu,fall,59,215,274
2012-07-19,2012-07,Thu,fall,74,180,254
2012-07-19,2012-07,Thu,fall,46,151,197
2012-07-19,2012-07,Thu,fall,66,226,292
2012-07-19,2012-07,Thu,fall,70,288,358
2012-07-19,2012-07,Thu,fall,93,678,771
2012-07-19,2012-07,Thu,fall,93,684,777
2012-07-19,2012-07,Thu,fall,53,480,533
2012-07-19,2012-07,Thu,fall,65,440,505
2012-07-19,2012-07,Thu,fall,38,294,332
2012-07-19,2012-07,Thu,fall,6,62,68
2012-07-19,2012-07,Thu,fall,3,62,65
2012-07-20,2012-07,Fri,fall,2,32,34
2012-07-20,2012-07,Fri,fall,2,9,11
2012-07-20,2012-07,Fri,fall,5,14,19
2012-07-20,2012-07,Fri,fall,7,29,36
2012-07-20,2012-07,Fri,fall,3,6,9
2012-07-20,2012-07,Fri,fall,2,40,42
2012-07-20,2012-07,Fri,fall,3,123,126
2012-07-20,2012-07,Fri,fall,14,346,360
2012-07-20,2012-07,Fri,fall,39,652,691
2012-07-20,2012-07,Fri,fall,45,328,373
2012-07-20,2012-07,Fri,fall,51,182,233
2012-07-20,2012-07,Fri,fall,51,161,212
2012-07-20,2012-07,Fri,fall,41,233,274
2012-07-20,2012-07,Fri,fall,20,136,156
2012-07-20,2012-07,Fri,fall,53,176,229
2012-07-20,2012-07,Fri,fall,47,169,216
2012-07-20,2012-07,Fri,fall,70,366,436
2012-07-20,2012-07,Fri,fall,95,620,715
2012-07-20,2012-07,Fri,fall,73,549,622
2012-07-20,2012-07,Fri,fall,44,358,402
2012-07-20,2012-07,Fri,fall,35,216,251
2012-07-20,2012-07,Fri,fall,14,108,122
2012-07-20,2012-07,Fri,fall,13,122,135
2012-07-20,2012-07,Fri,fall,18,148,166
2012-07-21,2012-07,Sat,fall,11,92,103
2012-07-21,2012-07,Sat,fall,10,62,72
2012-07-21,2012-07,Sat,fall,5,55,60
2012-07-21,2012-07,Sat,fall,7,18,25
2012-07-21,2012-07,Sat,fall,11,5,16
2012-07-21,2012-07,Sat,fall,7,10,17
2012-07-21,2012-07,Sat,fall,3,12,15
2012-07-21,2012-07,Sat,fall,8,29,37
2012-07-21,2012-07,Sat,fall,18,94,112
2012-07-21,2012-07,Sat,fall,32,175,207
2012-07-21,2012-07,Sat,fall,49,219,268
2012-07-21,2012-07,Sat,fall,80,225,305
2012-07-21,2012-07,Sat,fall,156,301,457
2012-07-21,2012-07,Sat,fall,106,248,354
2012-07-21,2012-07,Sat,fall,121,222,343
2012-07-21,2012-07,Sat,fall,148,232,380
2012-07-21,2012-07,Sat,fall,130,196,326
2012-07-21,2012-07,Sat,fall,92,149,241
2012-07-21,2012-07,Sat,fall,51,126,177
2012-07-21,2012-07,Sat,fall,67,171,238
2012-07-21,2012-07,Sat,fall,51,163,214
2012-07-21,2012-07,Sat,fall,29,134,163
2012-07-21,2012-07,Sat,fall,40,140,180
2012-07-21,2012-07,Sat,fall,32,117,149
2012-07-22,2012-07,Sun,fall,17,96,113
2012-07-22,2012-07,Sun,fall,31,99,130
2012-07-22,2012-07,Sun,fall,32,90,122
2012-07-22,2012-07,Sun,fall,13,30,43
2012-07-22,2012-07,Sun,fall,6,10,16
2012-07-22,2012-07,Sun,fall,0,6,6
2012-07-22,2012-07,Sun,fall,5,14,19
2012-07-22,2012-07,Sun,fall,13,25,38
2012-07-22,2012-07,Sun,fall,31,122,153
2012-07-22,2012-07,Sun,fall,79,179,258
2012-07-22,2012-07,Sun,fall,114,265,379
2012-07-22,2012-07,Sun,fall,191,314,505
2012-07-22,2012-07,Sun,fall,178,326,504
2012-07-22,2012-07,Sun,fall,238,388,626
2012-07-22,2012-07,Sun,fall,256,360,616
2012-07-22,2012-07,Sun,fall,254,370,624
2012-07-22,2012-07,Sun,fall,245,383,628
2012-07-22,2012-07,Sun,fall,188,368,556
2012-07-22,2012-07,Sun,fall,173,342,515
2012-07-22,2012-07,Sun,fall,180,342,522
2012-07-22,2012-07,Sun,fall,124,254,378
2012-07-22,2012-07,Sun,fall,88,257,345
2012-07-22,2012-07,Sun,fall,55,136,191
2012-07-22,2012-07,Sun,fall,33,90,123
2012-07-23,2012-07,Mon,fall,11,36,47
2012-07-23,2012-07,Mon,fall,7,20,27
2012-07-23,2012-07,Mon,fall,3,14,17
2012-07-23,2012-07,Mon,fall,0,2,2
2012-07-23,2012-07,Mon,fall,0,8,8
2012-07-23,2012-07,Mon,fall,3,48,51
2012-07-23,2012-07,Mon,fall,9,148,157
2012-07-23,2012-07,Mon,fall,17,404,421
2012-07-23,2012-07,Mon,fall,47,691,738
2012-07-23,2012-07,Mon,fall,57,288,345
2012-07-23,2012-07,Mon,fall,63,137,200
2012-07-23,2012-07,Mon,fall,69,129,198
2012-07-23,2012-07,Mon,fall,109,205,314
2012-07-23,2012-07,Mon,fall,64,176,240
2012-07-23,2012-07,Mon,fall,82,189,271
2012-07-23,2012-07,Mon,fall,76,205,281
2012-07-23,2012-07,Mon,fall,111,346,457
2012-07-23,2012-07,Mon,fall,87,760,847
2012-07-23,2012-07,Mon,fall,69,672,741
2012-07-23,2012-07,Mon,fall,94,488,582
2012-07-23,2012-07,Mon,fall,56,347,403
2012-07-23,2012-07,Mon,fall,45,251,296
2012-07-23,2012-07,Mon,fall,40,169,209
2012-07-23,2012-07,Mon,fall,16,98,114
2012-07-24,2012-07,Tue,fall,12,52,64
2012-07-24,2012-07,Tue,fall,7,10,17
2012-07-24,2012-07,Tue,fall,6,10,16
2012-07-24,2012-07,Tue,fall,1,5,6
2012-07-24,2012-07,Tue,fall,0,6,6
2012-07-24,2012-07,Tue,fall,5,45,50
2012-07-24,2012-07,Tue,fall,17,173,190
2012-07-24,2012-07,Tue,fall,24,492,516
2012-07-24,2012-07,Tue,fall,49,694,743
2012-07-24,2012-07,Tue,fall,40,299,339
2012-07-24,2012-07,Tue,fall,62,156,218
2012-07-24,2012-07,Tue,fall,45,156,201
2012-07-24,2012-07,Tue,fall,60,169,229
2012-07-24,2012-07,Tue,fall,73,200,273
2012-07-24,2012-07,Tue,fall,48,196,244
2012-07-24,2012-07,Tue,fall,73,212,285
2012-07-24,2012-07,Tue,fall,86,369,455
2012-07-24,2012-07,Tue,fall,94,775,869
2012-07-24,2012-07,Tue,fall,110,767,877
2012-07-24,2012-07,Tue,fall,109,523,632
2012-07-24,2012-07,Tue,fall,85,438,523
2012-07-24,2012-07,Tue,fall,53,325,378
2012-07-24,2012-07,Tue,fall,43,226,269
2012-07-24,2012-07,Tue,fall,38,154,192
2012-07-25,2012-07,Wed,fall,9,57,66
2012-07-25,2012-07,Wed,fall,2,26,28
2012-07-25,2012-07,Wed,fall,1,11,12
2012-07-25,2012-07,Wed,fall,1,11,12
2012-07-25,2012-07,Wed,fall,0,4,4
2012-07-25,2012-07,Wed,fall,5,54,59
2012-07-25,2012-07,Wed,fall,11,179,190
2012-07-25,2012-07,Wed,fall,34,473,507
2012-07-25,2012-07,Wed,fall,43,745,788
2012-07-25,2012-07,Wed,fall,65,277,342
2012-07-25,2012-07,Wed,fall,68,163,231
2012-07-25,2012-07,Wed,fall,79,202,281
2012-07-25,2012-07,Wed,fall,77,233,310
2012-07-25,2012-07,Wed,fall,81,231,312
2012-07-25,2012-07,Wed,fall,88,159,247
2012-07-25,2012-07,Wed,fall,94,223,317
2012-07-25,2012-07,Wed,fall,91,393,484
2012-07-25,2012-07,Wed,fall,130,783,913
2012-07-25,2012-07,Wed,fall,104,787,891
2012-07-25,2012-07,Wed,fall,116,582,698
2012-07-25,2012-07,Wed,fall,106,461,567
2012-07-25,2012-07,Wed,fall,71,326,397
2012-07-25,2012-07,Wed,fall,55,223,278
2012-07-25,2012-07,Wed,fall,52,187,239
2012-07-26,2012-07,Thu,fall,27,65,92
2012-07-26,2012-07,Thu,fall,6,23,29
2012-07-26,2012-07,Thu,fall,5,16,21
2012-07-26,2012-07,Thu,fall,0,8,8
2012-07-26,2012-07,Thu,fall,0,4,4
2012-07-26,2012-07,Thu,fall,2,40,42
2012-07-26,2012-07,Thu,fall,16,165,181
2012-07-26,2012-07,Thu,fall,17,478,495
2012-07-26,2012-07,Thu,fall,49,680,729
2012-07-26,2012-07,Thu,fall,55,289,344
2012-07-26,2012-07,Thu,fall,79,143,222
2012-07-26,2012-07,Thu,fall,69,143,212
2012-07-26,2012-07,Thu,fall,73,206,279
2012-07-26,2012-07,Thu,fall,53,189,242
2012-07-26,2012-07,Thu,fall,62,151,213
2012-07-26,2012-07,Thu,fall,65,173,238
2012-07-26,2012-07,Thu,fall,62,312,374
2012-07-26,2012-07,Thu,fall,110,628,738
2012-07-26,2012-07,Thu,fall,73,615,688
2012-07-26,2012-07,Thu,fall,80,534,614
2012-07-26,2012-07,Thu,fall,47,399,446
2012-07-26,2012-07,Thu,fall,35,236,271
2012-07-26,2012-07,Thu,fall,33,201,234
2012-07-26,2012-07,Thu,fall,18,127,145
2012-07-27,2012-07,Fri,fall,14,83,97
2012-07-27,2012-07,Fri,fall,12,42,54
2012-07-27,2012-07,Fri,fall,8,18,26
2012-07-27,2012-07,Fri,fall,3,9,12
2012-07-27,2012-07,Fri,fall,3,5,8
2012-07-27,2012-07,Fri,fall,3,34,37
2012-07-27,2012-07,Fri,fall,10,129,139
2012-07-27,2012-07,Fri,fall,13,397,410
2012-07-27,2012-07,Fri,fall,34,642,676
2012-07-27,2012-07,Fri,fall,34,329,363
2012-07-27,2012-07,Fri,fall,85,146,231
2012-07-27,2012-07,Fri,fall,67,184,251
2012-07-27,2012-07,Fri,fall,92,207,299
2012-07-27,2012-07,Fri,fall,83,231,314
2012-07-27,2012-07,Fri,fall,105,221,326
2012-07-27,2012-07,Fri,fall,81,242,323
2012-07-27,2012-07,Fri,fall,80,419,499
2012-07-27,2012-07,Fri,fall,101,598,699
2012-07-27,2012-07,Fri,fall,100,522,622
2012-07-27,2012-07,Fri,fall,93,423,516
2012-07-27,2012-07,Fri,fall,85,269,354
2012-07-27,2012-07,Fri,fall,71,189,260
2012-07-27,2012-07,Fri,fall,48,151,199
2012-07-27,2012-07,Fri,fall,34,155,189
2012-07-28,2012-07,Sat,fall,21,170,191
2012-07-28,2012-07,Sat,fall,11,69,80
2012-07-28,2012-07,Sat,fall,14,76,90
2012-07-28,2012-07,Sat,fall,10,33,43
2012-07-28,2012-07,Sat,fall,1,10,11
2012-07-28,2012-07,Sat,fall,4,10,14
2012-07-28,2012-07,Sat,fall,10,40,50
2012-07-28,2012-07,Sat,fall,18,58,76
2012-07-28,2012-07,Sat,fall,36,127,163
2012-07-28,2012-07,Sat,fall,110,227,337
2012-07-28,2012-07,Sat,fall,129,266,395
2012-07-28,2012-07,Sat,fall,162,295,457
2012-07-28,2012-07,Sat,fall,157,330,487
2012-07-28,2012-07,Sat,fall,173,325,498
2012-07-28,2012-07,Sat,fall,186,308,494
2012-07-28,2012-07,Sat,fall,206,291,497
2012-07-28,2012-07,Sat,fall,208,279,487
2012-07-28,2012-07,Sat,fall,199,280,479
2012-07-28,2012-07,Sat,fall,151,330,481
2012-07-28,2012-07,Sat,fall,115,223,338
2012-07-28,2012-07,Sat,fall,79,154,233
2012-07-28,2012-07,Sat,fall,94,206,300
2012-07-28,2012-07,Sat,fall,88,188,276
2012-07-28,2012-07,Sat,fall,52,156,208
2012-07-29,2012-07,Sun,fall,59,129,188
2012-07-29,2012-07,Sun,fall,49,109,158
2012-07-29,2012-07,Sun,fall,33,79,112
2012-07-29,2012-07,Sun,fall,18,37,55
2012-07-29,2012-07,Sun,fall,2,11,13
2012-07-29,2012-07,Sun,fall,3,14,17
2012-07-29,2012-07,Sun,fall,6,12,18
2012-07-29,2012-07,Sun,fall,4,36,40
2012-07-29,2012-07,Sun,fall,37,90,127
2012-07-29,2012-07,Sun,fall,64,162,226
2012-07-29,2012-07,Sun,fall,123,258,381
2012-07-29,2012-07,Sun,fall,183,326,509
2012-07-29,2012-07,Sun,fall,154,357,511
2012-07-29,2012-07,Sun,fall,181,302,483
2012-07-29,2012-07,Sun,fall,231,291,522
2012-07-29,2012-07,Sun,fall,195,306,501
2012-07-29,2012-07,Sun,fall,191,330,521
2012-07-29,2012-07,Sun,fall,164,367,531
2012-07-29,2012-07,Sun,fall,117,302,419
2012-07-29,2012-07,Sun,fall,143,300,443
2012-07-29,2012-07,Sun,fall,75,228,303
2012-07-29,2012-07,Sun,fall,72,199,271
2012-07-29,2012-07,Sun,fall,31,117,148
2012-07-29,2012-07,Sun,fall,18,82,100
2012-07-30,2012-07,Mon,fall,12,46,58
2012-07-30,2012-07,Mon,fall,4,15,19
2012-07-30,2012-07,Mon,fall,2,6,8
2012-07-30,2012-07,Mon,fall,0,3,3
2012-07-30,2012-07,Mon,fall,0,5,5
2012-07-30,2012-07,Mon,fall,4,43,47
2012-07-30,2012-07,Mon,fall,6,155,161
2012-07-30,2012-07,Mon,fall,14,455,469
2012-07-30,2012-07,Mon,fall,31,720,751
2012-07-30,2012-07,Mon,fall,34,259,293
2012-07-30,2012-07,Mon,fall,54,135,189
2012-07-30,2012-07,Mon,fall,69,146,215
2012-07-30,2012-07,Mon,fall,77,201,278
2012-07-30,2012-07,Mon,fall,57,169,226
2012-07-30,2012-07,Mon,fall,87,167,254
2012-07-30,2012-07,Mon,fall,51,185,236
2012-07-30,2012-07,Mon,fall,88,337,425
2012-07-30,2012-07,Mon,fall,62,765,827
2012-07-30,2012-07,Mon,fall,77,735,812
2012-07-30,2012-07,Mon,fall,81,584,665
2012-07-30,2012-07,Mon,fall,78,384,462
2012-07-30,2012-07,Mon,fall,71,251,322
2012-07-30,2012-07,Mon,fall,47,183,230
2012-07-30,2012-07,Mon,fall,34,116,150
2012-07-31,2012-07,Tue,fall,11,27,38
2012-07-31,2012-07,Tue,fall,3,18,21
2012-07-31,2012-07,Tue,fall,0,8,8
2012-07-31,2012-07,Tue,fall,1,5,6
2012-07-31,2012-07,Tue,fall,0,6,6
2012-07-31,2012-07,Tue,fall,5,40,45
2012-07-31,2012-07,Tue,fall,2,192,194
2012-07-31,2012-07,Tue,fall,21,492,513
2012-07-31,2012-07,Tue,fall,30,730,760
2012-07-31,2012-07,Tue,fall,31,302,333
2012-07-31,2012-07,Tue,fall,73,154,227
2012-07-31,2012-07,Tue,fall,54,170,224
2012-07-31,2012-07,Tue,fall,50,198,248
2012-07-31,2012-07,Tue,fall,69,219,288
2012-07-31,2012-07,Tue,fall,72,188,260
2012-07-31,2012-07,Tue,fall,29,115,144
2012-07-31,2012-07,Tue,fall,66,336,402
2012-07-31,2012-07,Tue,fall,94,726,820
2012-07-31,2012-07,Tue,fall,99,758,857
2012-07-31,2012-07,Tue,fall,90,524,614
2012-07-31,2012-07,Tue,fall,55,397,452
2012-07-31,2012-07,Tue,fall,60,292,352
2012-07-31,2012-07,Tue,fall,33,224,257
2012-07-31,2012-07,Tue,fall,20,127,147
2012-08-01,2012-08,Wed,fall,3,44,47
2012-08-01,2012-08,Wed,fall,5,28,33
2012-08-01,2012-08,Wed,fall,0,13,13
2012-08-01,2012-08,Wed,fall,0,7,7
2012-08-01,2012-08,Wed,fall,1,3,4
2012-08-01,2012-08,Wed,fall,3,46,49
2012-08-01,2012-08,Wed,fall,6,179,185
2012-08-01,2012-08,Wed,fall,19,468,487
2012-08-01,2012-08,Wed,fall,32,649,681
2012-08-01,2012-08,Wed,fall,34,316,350
2012-08-01,2012-08,Wed,fall,61,175,236
2012-08-01,2012-08,Wed,fall,54,180,234
2012-08-01,2012-08,Wed,fall,75,209,284
2012-08-01,2012-08,Wed,fall,59,221,280
2012-08-01,2012-08,Wed,fall,88,175,263
2012-08-01,2012-08,Wed,fall,89,206,295
2012-08-01,2012-08,Wed,fall,93,386,479
2012-08-01,2012-08,Wed,fall,103,734,837
2012-08-01,2012-08,Wed,fall,105,786,891
2012-08-01,2012-08,Wed,fall,88,564,652
2012-08-01,2012-08,Wed,fall,65,448,513
2012-08-01,2012-08,Wed,fall,36,284,320
2012-08-01,2012-08,Wed,fall,37,251,288
2012-08-01,2012-08,Wed,fall,18,134,152
2012-08-02,2012-08,Thu,fall,8,55,63
2012-08-02,2012-08,Thu,fall,6,36,42
2012-08-02,2012-08,Thu,fall,3,8,11
2012-08-02,2012-08,Thu,fall,0,6,6
2012-08-02,2012-08,Thu,fall,0,9,9
2012-08-02,2012-08,Thu,fall,4,37,41
2012-08-02,2012-08,Thu,fall,6,177,183
2012-08-02,2012-08,Thu,fall,21,452,473
2012-08-02,2012-08,Thu,fall,21,718,739
2012-08-02,2012-08,Thu,fall,31,312,343
2012-08-02,2012-08,Thu,fall,51,130,181
2012-08-02,2012-08,Thu,fall,59,167,226
2012-08-02,2012-08,Thu,fall,56,230,286
2012-08-02,2012-08,Thu,fall,98,212,310
2012-08-02,2012-08,Thu,fall,54,171,225
2012-08-02,2012-08,Thu,fall,68,202,270
2012-08-02,2012-08,Thu,fall,71,335,406
2012-08-02,2012-08,Thu,fall,90,775,865
2012-08-02,2012-08,Thu,fall,86,681,767
2012-08-02,2012-08,Thu,fall,98,509,607
2012-08-02,2012-08,Thu,fall,51,376,427
2012-08-02,2012-08,Thu,fall,41,301,342
2012-08-02,2012-08,Thu,fall,35,227,262
2012-08-02,2012-08,Thu,fall,25,152,177
2012-08-03,2012-08,Fri,fall,15,56,71
2012-08-03,2012-08,Fri,fall,11,32,43
2012-08-03,2012-08,Fri,fall,0,14,14
2012-08-03,2012-08,Fri,fall,1,5,6
2012-08-03,2012-08,Fri,fall,1,11,12
2012-08-03,2012-08,Fri,fall,2,35,37
2012-08-03,2012-08,Fri,fall,5,158,163
2012-08-03,2012-08,Fri,fall,25,396,421
2012-08-03,2012-08,Fri,fall,32,636,668
2012-08-03,2012-08,Fri,fall,69,327,396
2012-08-03,2012-08,Fri,fall,82,167,249
2012-08-03,2012-08,Fri,fall,77,186,263
2012-08-03,2012-08,Fri,fall,95,243,338
2012-08-03,2012-08,Fri,fall,98,247,345
2012-08-03,2012-08,Fri,fall,102,229,331
2012-08-03,2012-08,Fri,fall,112,268,380
2012-08-03,2012-08,Fri,fall,112,380,492
2012-08-03,2012-08,Fri,fall,95,646,741
2012-08-03,2012-08,Fri,fall,98,573,671
2012-08-03,2012-08,Fri,fall,81,388,469
2012-08-03,2012-08,Fri,fall,89,300,389
2012-08-03,2012-08,Fri,fall,54,224,278
2012-08-03,2012-08,Fri,fall,46,156,202
2012-08-03,2012-08,Fri,fall,26,170,196
2012-08-04,2012-08,Sat,fall,24,137,161
2012-08-04,2012-08,Sat,fall,23,99,122
2012-08-04,2012-08,Sat,fall,20,64,84
2012-08-04,2012-08,Sat,fall,11,19,30
2012-08-04,2012-08,Sat,fall,2,11,13
2012-08-04,2012-08,Sat,fall,1,16,17
2012-08-04,2012-08,Sat,fall,12,37,49
2012-08-04,2012-08,Sat,fall,18,49,67
2012-08-04,2012-08,Sat,fall,49,132,181
2012-08-04,2012-08,Sat,fall,61,217,278
2012-08-04,2012-08,Sat,fall,108,288,396
2012-08-04,2012-08,Sat,fall,155,315,470
2012-08-04,2012-08,Sat,fall,222,325,547
2012-08-04,2012-08,Sat,fall,195,332,527
2012-08-04,2012-08,Sat,fall,183,289,472
2012-08-04,2012-08,Sat,fall,205,284,489
2012-08-04,2012-08,Sat,fall,197,253,450
2012-08-04,2012-08,Sat,fall,179,313,492
2012-08-04,2012-08,Sat,fall,169,321,490
2012-08-04,2012-08,Sat,fall,133,264,397
2012-08-04,2012-08,Sat,fall,117,195,312
2012-08-04,2012-08,Sat,fall,96,193,289
2012-08-04,2012-08,Sat,fall,104,165,269
2012-08-04,2012-08,Sat,fall,61,161,222
2012-08-05,2012-08,Sun,fall,32,121,153
2012-08-05,2012-08,Sun,fall,8,79,87
2012-08-05,2012-08,Sun,fall,5,68,73
2012-08-05,2012-08,Sun,fall,9,32,41
2012-08-05,2012-08,Sun,fall,3,11,14
2012-08-05,2012-08,Sun,fall,1,18,19
2012-08-05,2012-08,Sun,fall,7,12,19
2012-08-05,2012-08,Sun,fall,18,50,68
2012-08-05,2012-08,Sun,fall,27,81,108
2012-08-05,2012-08,Sun,fall,61,168,229
2012-08-05,2012-08,Sun,fall,111,253,364
2012-08-05,2012-08,Sun,fall,155,282,437
2012-08-05,2012-08,Sun,fall,161,330,491
2012-08-05,2012-08,Sun,fall,208,315,523
2012-08-05,2012-08,Sun,fall,161,365,526
2012-08-05,2012-08,Sun,fall,164,286,450
2012-08-05,2012-08,Sun,fall,143,278,421
2012-08-05,2012-08,Sun,fall,122,260,382
2012-08-05,2012-08,Sun,fall,75,154,229
2012-08-05,2012-08,Sun,fall,46,139,185
2012-08-05,2012-08,Sun,fall,53,140,193
2012-08-05,2012-08,Sun,fall,51,157,208
2012-08-05,2012-08,Sun,fall,57,100,157
2012-08-05,2012-08,Sun,fall,29,58,87
2012-08-06,2012-08,Mon,fall,9,24,33
2012-08-06,2012-08,Mon,fall,1,10,11
2012-08-06,2012-08,Mon,fall,0,5,5
2012-08-06,2012-08,Mon,fall,0,5,5
2012-08-06,2012-08,Mon,fall,3,8,11
2012-08-06,2012-08,Mon,fall,2,23,25
2012-08-06,2012-08,Mon,fall,4,137,141
2012-08-06,2012-08,Mon,fall,14,393,407
2012-08-06,2012-08,Mon,fall,27,578,605
2012-08-06,2012-08,Mon,fall,28,248,276
